name,value,timeunit,lastValue,rank,dist,diff
natalie,0,183,0,23,0,0
vega,0,183,0,24,0,0
rasputin,0,183,0,25,0,0
arkimedes,0,183,0,26,0,0
calidelegate,0,183,0,27,0,0
geops,0,183,0,28,0,0
anamix,0,183,0,29,0,0
samuray,0,183,0,30,0,0
sharkark,0,183,0,31,0,0
goldeneye,0,183,0,32,0,0
papa,0,183,0,33,0,0
lottox,0,183,0,34,0,0
hoop,0,183,0,35,0,0
noah,0,183,0,36,0,0
mak,0,183,0,37,0,0
heliohash,0,183,0,38,0,0
kolap,0,183,0,39,0,0
civseed,0,183,0,40,0,0
monsterbit,0,183,0,41,0,0
seatrips,0,183,0,42,0,0
yin,0,183,0,43,0,0
alphabit_fund,0,183,0,44,0,0
deadlock,0,183,0,45,0,0
krnekdo,0,183,0,46,0,0
atreides_wannabe,0,183,0,47,0,0
therock,0,183,0,48,0,0
rob,0,183,0,49,0,0
reconnico,0,183,0,50,0,0
pitbull,0,184,0,0,0,0
doc,0,184,0,1,0,0
gr33ndrag0n,0,184,0,2,0,0
provolve,0,184,0,3,0,0
boxpool,0,184,0,4,0,0
thegoldenhorde,0,184,0,5,0,0
chiiky_2,0,184,0,6,0,0
localhost,0,184,0,7,0,0
goose,0,184,0,8,0,0
rasputin,0,184,0,9,0,0
jiraffes,0,184,0,10,0,0
arkeology,0,184,0,11,0,0
4miners.net,0,184,0,12,0,0
arkship,0,184,0,13,0,0
jarunik,0,184,0,14,0,0
sonobit,0,184,0,15,0,0
forginator,0,184,0,16,0,0
acf,0,184,0,17,0,0
lidware01,0,184,0,18,0,0
jimbob,0,184,0,19,0,0
doweig,0,184,0,20,0,0
rising_sun,0,184,0,21,0,0
triumvirate,0,184,0,22,0,0
heliohash,0,184,0,23,0,0
fu_sing_uing_888,0,184,0,24,0,0
thefoundry,0,184,0,25,0,0
tintumon,0,184,0,26,0,0
devasive,0,184,0,27,0,0
arkane,0,184,0,28,0,0
arkfuturesmartnode,0,184,0,29,0,0
mr.arklife,0,184,0,30,0,0
fun,0,184,0,31,0,0
betty,0,184,0,32,0,0
hardware,0,184,0,33,0,0
itsanametoo,0,184,0,34,0,0
smartthings,0,184,0,35,0,0
diplo,0,184,0,36,0,0
emotive_ark,0,184,0,37,0,0
vega,0,184,0,38,0,0
thricepi,0,184,0,39,0,0
atreides_wannabe,0,184,0,40,0,0
chiiky,0,184,0,41,0,0
vipertkd,0,184,0,42,0,0
kolap,0,184,0,43,0,0
elegato,0,184,0,44,0,0
krnekdo,0,184,0,45,0,0
digitron,0,184,0,46,0,0
reconnico,0,184,0,47,0,0
civseed,0,184,0,48,0,0
deadlock,0,184,0,49,0,0
locama,0,184,0,50,0,0
arkpool,0,185,0,0,0,0
arkfuturesmartnode,0,185,0,1,0,0
itsanametoo,0,185,0,2,0,0
fun,0,185,0,3,0,0
pieface,0,185,0,4,0,0
therock,0,185,0,5,0,0
chiiky_2,0,185,0,6,0,0
mak,0,185,0,7,0,0
arkeology,0,185,0,8,0,0
tintumon,0,185,0,9,0,0
wes,0,185,0,10,0,0
superstar,0,185,0,11,0,0
dr10,0,185,0,12,0,0
arknet,0,185,0,13,0,0
giraffe,0,185,0,14,0,0
emotive_ark,0,185,0,15,0,0
soliury,0,185,0,16,0,0
natalie,0,185,0,17,0,0
krnekdo,0,185,0,18,0,0
elegato,0,185,0,19,0,0
arkship,0,185,0,20,0,0
seatrips,0,185,0,21,0,0
arkoar.group,0,185,0,22,0,0
nuevax,0,185,0,23,0,0
jamiec79,0,185,0,24,0,0
gr33ndrag0n,0,185,0,25,0,0
dandelion,0,185,0,26,0,0
isabella,0,185,0,27,0,0
bbclubark,0,185,0,28,0,0
axi,0,185,0,29,0,0
doom,0,185,0,30,0,0
dutchdelegate,0,185,0,31,0,0
sharkark,0,185,0,32,0,0
coolbeans,0,185,0,33,0,0
lemii,0,185,0,34,0,0
dated,0,185,0,35,0,0
arc,0,185,0,36,0,0
nomoredollar2,0,185,0,37,0,0
boxpool,0,185,0,38,0,0
doweig,0,185,0,39,0,0
x.com,0,185,0,40,0,0
betty,0,185,0,41,0,0
nikitab12,0,185,0,42,0,0
bountypool,0,185,0,43,0,0
mody1996,0,185,0,44,0,0
videodrome,0,185,0,45,0,0
rasputin,0,185,0,46,0,0
locama,0,185,0,47,0,0
eli,0,185,0,48,0,0
someonesomeone,0,185,0,49,0,0
quarkpool,0,185,0,50,0,0
realnoah,0,186,0,0,0,0
natalie,0,186,0,1,0,0
reconnico,0,186,0,2,0,0
wes,0,186,0,3,0,0
x.com,0,186,0,4,0,0
localhost,0,186,0,5,0,0
hami,0,186,0,6,0,0
templar,0,186,0,7,0,0
safu,0,186,0,8,0,0
nuevax,0,186,0,9,0,0
bountypool,0,186,0,10,0,0
pool.arkno.de,0,186,0,11,0,0
kolap,0,186,0,12,0,0
nothinghere,0,186,0,13,0,0
fu_sing_uing_888,0,186,0,14,0,0
rob,0,186,0,15,0,0
united,0,186,0,16,0,0
soliury,0,186,0,17,0,0
ondin,0,186,0,18,0,0
sharkpool,0,186,0,19,0,0
bikerleszno,0,186,0,20,0,0
corsaro,0,186,0,21,0,0
superstar,0,186,0,22,0,0
arkship,0,186,0,23,0,0
ravelou,0,186,0,24,0,0
locama,0,186,0,25,0,0
pitbull,0,186,0,26,0,0
arkpool,0,186,0,27,0,0
papa,0,186,0,28,0,0
barometer_delegate,0,186,0,29,0,0
doc,0,186,0,30,0,0
arky,0,186,0,31,0,0
elegato,0,186,0,32,0,0
calidelegate,0,186,0,33,0,0
lidware01,0,186,0,34,0,0
arktipbot,0,186,0,35,0,0
pierce,0,186,0,36,0,0
echo,0,186,0,37,0,0
giraffe,0,186,0,38,0,0
cams_yellow_jacket,0,186,0,39,0,0
litcoincollector,0,186,0,40,0,0
doweig,0,186,0,41,0,0
cryptolanka123,0,186,0,42,0,0
chiiky_2,0,186,0,43,0,0
lemii,0,186,0,44,0,0
chiiky,0,186,0,45,0,0
rasputin,0,186,0,46,0,0
superskeuo,0,186,0,47,0,0
thegoldenhorde,0,186,0,48,0,0
axi,0,186,0,49,0,0
jimbob,0,186,0,50,0,0
soliury,0,187,0,0,0,0
goldeneye,0,187,0,1,0,0
seatrips,0,187,0,2,0,0
jiraffes,0,187,0,3,0,0
arc,0,187,0,4,0,0
arkfuturesmartnode,0,187,0,5,0,0
vega,0,187,0,6,0,0
mainarknet,0,187,0,7,0,0
geops,0,187,0,8,0,0
thefoundry,0,187,0,9,0,0
diplo,0,187,0,10,0,0
digitron,0,187,0,11,0,0
arkgallery,0,187,0,12,0,0
ark.business,0,187,0,13,0,0
betty,0,187,0,14,0,0
xujian,0,187,0,15,0,0
shaman,0,187,0,16,0,0
arkimedes,0,187,0,17,0,0
x.com,0,187,0,18,0,0
litcoincollector,0,187,0,19,0,0
arklord,0,187,0,20,0,0
hami,0,187,0,21,0,0
alphacapital,0,187,0,22,0,0
civseed,0,187,0,23,0,0
safu,0,187,0,24,0,0
rob,0,187,0,25,0,0
dandelion,0,187,0,26,0,0
kolap,0,187,0,27,0,0
bcboilermaker,0,187,0,28,0,0
fun,0,187,0,29,0,0
localhost,0,187,0,30,0,0
biz_private,0,187,0,31,0,0
devasive,0,187,0,32,0,0
nomoredollar2,0,187,0,33,0,0
ondin,0,187,0,34,0,0
reconnico,0,187,0,35,0,0
ares,0,187,0,36,0,0
cryptolanka123,0,187,0,37,0,0
ryano,0,187,0,38,0,0
criptodogg,0,187,0,39,0,0
mody1996,0,187,0,40,0,0
ravelou,0,187,0,41,0,0
lemii,0,187,0,42,0,0
arktipbot,0,187,0,43,0,0
jamiec79,0,187,0,44,0,0
dr10,0,187,0,45,0,0
dafty,0,187,0,46,0,0
thegoldenhorde,0,187,0,47,0,0
therock,0,187,0,48,0,0
sharkpool,0,187,0,49,0,0
heliohash,0,187,0,50,0,0
dated,0,188,0,0,0,0
samuray,0,188,0,1,0,0
dafty,0,188,0,2,0,0
mainarknet,0,188,0,3,0,0
rasputin,0,188,0,4,0,0
ravelou,0,188,0,5,0,0
tintumon,0,188,0,6,0,0
atreides_wannabe,0,188,0,7,0,0
emotive_ark,0,188,0,8,0,0
doom,0,188,0,9,0,0
cannabanana,0,188,0,10,0,0
thegoldenhorde,0,188,0,11,0,0
sidzero,0,188,0,12,0,0
united,0,188,0,13,0,0
tibonos,0,188,0,14,0,0
realnoah,0,188,0,15,0,0
barometer_delegate,0,188,0,16,0,0
chiiky,0,188,0,17,0,0
sharkpool,0,188,0,18,0,0
triumvirate,0,188,0,19,0,0
goldeneye,0,188,0,20,0,0
xujian,0,188,0,21,0,0
gr33ndrag0n,0,188,0,22,0,0
alessio,0,188,0,23,0,0
calidelegate,0,188,0,24,0,0
nuevax,0,188,0,25,0,0
arkeology,0,188,0,26,0,0
bioly,0,188,0,27,0,0
arkoar.group,0,188,0,28,0,0
zillion,0,188,0,29,0,0
pierce,0,188,0,30,0,0
heliohash,0,188,0,31,0,0
eli,0,188,0,32,0,0
thricepi,0,188,0,33,0,0
goose,0,188,0,34,0,0
doc,0,188,0,35,0,0
bbclubark,0,188,0,36,0,0
rob,0,188,0,37,0,0
nikitab12,0,188,0,38,0,0
biz_classic,0,188,0,39,0,0
isabella,0,188,0,40,0,0
ark.business,0,188,0,41,0,0
toad,0,188,0,42,0,0
ghostfaceuk,0,188,0,43,0,0
arkpool,0,188,0,44,0,0
biz_private,0,188,0,45,0,0
ryano,0,188,0,46,0,0
rising_sun,0,188,0,47,0,0
shaman,0,188,0,48,0,0
lottox,0,188,0,49,0,0
dandelion,0,188,0,50,0,0
calidelegate,0,189,0,0,0,0
superskeuo,0,189,0,1,0,0
bountypool,0,189,0,2,0,0
templar,0,189,0,3,0,0
mainarknet,0,189,0,4,0,0
forginator,0,189,0,5,0,0
tintumon,0,189,0,6,0,0
dated,0,189,0,7,0,0
hardware,0,189,0,8,0,0
arkship,0,189,0,9,0,0
barometer_delegate,0,189,0,10,0,0
kolap,0,189,0,11,0,0
jamiec79,0,189,0,12,0,0
sockpuppet,0,189,0,13,0,0
cannabanana,0,189,0,14,0,0
chiiky_2,0,189,0,15,0,0
hippopotamus,0,189,0,16,0,0
arkworld,0,189,0,17,0,0
elegato,0,189,0,18,0,0
nomoredollar2,0,189,0,19,0,0
biz_private,0,189,0,20,0,0
chris,0,189,0,21,0,0
boxpool,0,189,0,22,0,0
bbclubark,0,189,0,23,0,0
nuevax,0,189,0,24,0,0
xujian,0,189,0,25,0,0
del,0,189,0,26,0,0
arkimedes,0,189,0,27,0,0
alessio,0,189,0,28,0,0
soliury,0,189,0,29,0,0
shaman,0,189,0,30,0,0
seatrips,0,189,0,31,0,0
arkade_delegate,0,189,0,32,0,0
thefoundry,0,189,0,33,0,0
safu,0,189,0,34,0,0
arkoar.group,0,189,0,35,0,0
monsterbit,0,189,0,36,0,0
arkx,0,189,0,37,0,0
mody1996,0,189,0,38,0,0
corsaro,0,189,0,39,0,0
ark.business,0,189,0,40,0,0
bangomatic,0,189,0,41,0,0
toad,0,189,0,42,0,0
arkane,0,189,0,43,0,0
goose,0,189,0,44,0,0
hagie,0,189,0,45,0,0
jiraffes,0,189,0,46,0,0
cryptology,0,189,0,47,0,0
atreides_wannabe,0,189,0,48,0,0
criptodogg,0,189,0,49,0,0
x.com,0,189,0,50,0,0
dafricash,0,190,0,0,0,0
seatrips,0,190,0,1,0,0
rob,0,190,0,2,0,0
ark.business,0,190,0,3,0,0
nothinghere,0,190,0,4,0,0
calidelegate,0,190,0,5,0,0
united,0,190,0,6,0,0
tibonos,0,190,0,7,0,0
lottox,0,190,0,8,0,0
safu,0,190,0,9,0,0
4miners.net,0,190,0,10,0,0
biz,0,190,0,11,0,0
mainarknet,0,190,0,12,0,0
sidzero,0,190,0,13,0,0
reconnico,0,190,0,14,0,0
lidware01,0,190,0,15,0,0
rising_sun,0,190,0,16,0,0
sharkark,0,190,0,17,0,0
thefoundry,0,190,0,18,0,0
alphabit_fund,0,190,0,19,0,0
jarunik,0,190,0,20,0,0
pierce,0,190,0,21,0,0
chris,0,190,0,22,0,0
tintumon,0,190,0,23,0,0
natalie,0,190,0,24,0,0
bcboilermaker,0,190,0,25,0,0
echo,0,190,0,26,0,0
monsterbit,0,190,0,27,0,0
isabella,0,190,0,28,0,0
cryptology,0,190,0,29,0,0
bountypool,0,190,0,30,0,0
yin,0,190,0,31,0,0
ghostfaceuk,0,190,0,32,0,0
biz_private,0,190,0,33,0,0
toad,0,190,0,34,0,0
mody1996,0,190,0,35,0,0
mr.arklife,0,190,0,36,0,0
quarkpool,0,190,0,37,0,0
atreides_wannabe,0,190,0,38,0,0
locama,0,190,0,39,0,0
bangomatic,0,190,0,40,0,0
pool.arkno.de,0,190,0,41,0,0
chiiky,0,190,0,42,0,0
fun,0,190,0,43,0,0
ares,0,190,0,44,0,0
sharkpool,0,190,0,45,0,0
geops,0,190,0,46,0,0
elegato,0,190,0,47,0,0
superskeuo,0,190,0,48,0,0
nuevax,0,190,0,49,0,0
ondin,0,190,0,50,0,0
ondin,0,191,0,0,0,0
arknet,0,191,0,1,0,0
biz_private,0,191,0,2,0,0
dutchdelegate,0,191,0,3,0,0
quarkpool,0,191,0,4,0,0
thricepi,0,191,0,5,0,0
dr10,0,191,0,6,0,0
atreides_wannabe,0,191,0,7,0,0
jarunik,0,191,0,8,0,0
arkland,0,191,0,9,0,0
chris,0,191,0,10,0,0
yin,0,191,0,11,0,0
criptodogg,0,191,0,12,0,0
arkpool,0,191,0,13,0,0
litcoincollector,0,191,0,14,0,0
slasheks,0,191,0,15,0,0
heliohash,0,191,0,16,0,0
cannabanana,0,191,0,17,0,0
cryptology,0,191,0,18,0,0
coolbeans,0,191,0,19,0,0
hoop,0,191,0,20,0,0
soliury,0,191,0,21,0,0
arkworld,0,191,0,22,0,0
dated,0,191,0,23,0,0
bbclubark,0,191,0,24,0,0
deadlock,0,191,0,25,0,0
lottox,0,191,0,26,0,0
arkimedes,0,191,0,27,0,0
smartthings,0,191,0,28,0,0
bountypool,0,191,0,29,0,0
templar,0,191,0,30,0,0
lemii,0,191,0,31,0,0
hami,0,191,0,32,0,0
nikitab12,0,191,0,33,0,0
kolap,0,191,0,34,0,0
dafricash,0,191,0,35,0,0
provolve,0,191,0,36,0,0
therock,0,191,0,37,0,0
superskeuo,0,191,0,38,0,0
itsanametoo,0,191,0,39,0,0
arkship,0,191,0,40,0,0
sockpuppet,0,191,0,41,0,0
axi,0,191,0,42,0,0
4miners.net,0,191,0,43,0,0
krnekdo,0,191,0,44,0,0
boxpool,0,191,0,45,0,0
localhost,0,191,0,46,0,0
doom,0,191,0,47,0,0
doweig,0,191,0,48,0,0
pitbull,0,191,0,49,0,0
arktipbot,0,191,0,50,0,0
therock,0,192,0,0,0,0
jarunik,0,192,0,1,0,0
ark.business,0,192,0,2,0,0
natalie,0,192,0,3,0,0
arklord,0,192,0,4,0,0
thricepi,0,192,0,5,0,0
ryano,0,192,0,6,0,0
doc,0,192,0,7,0,0
bountypool,0,192,0,8,0,0
biz,0,192,0,9,0,0
arkade_delegate,0,192,0,10,0,0
quarkpool,0,192,0,11,0,0
forginator,0,192,0,12,0,0
chiiky_2,0,192,0,13,0,0
tibonos,0,192,0,14,0,0
noah,0,192,0,15,0,0
deadlock,0,192,0,16,0,0
bbclubark,0,192,0,17,0,0
emotive_ark,0,192,0,18,0,0
bluedude,0,192,0,19,0,0
arkship,0,192,0,20,0,0
hagie,0,192,0,21,0,0
arkmoon,0,192,0,22,0,0
ares,0,192,0,23,0,0
dr10,0,192,0,24,0,0
jiraffes,0,192,0,25,0,0
mr.arklife,0,192,0,26,0,0
criptodogg,0,192,0,27,0,0
eli,0,192,0,28,0,0
cannabanana,0,192,0,29,0,0
thegoldenhorde,0,192,0,30,0,0
smartthings,0,192,0,31,0,0
toad,0,192,0,32,0,0
goldeneye,0,192,0,33,0,0
arkeology,0,192,0,34,0,0
mak,0,192,0,35,0,0
alphabit_fund,0,192,0,36,0,0
superstar,0,192,0,37,0,0
biz_classic,0,192,0,38,0,0
heliohash,0,192,0,39,0,0
dandelion,0,192,0,40,0,0
geops,0,192,0,41,0,0
digitron,0,192,0,42,0,0
lidware01,0,192,0,43,0,0
triumvirate,0,192,0,44,0,0
superskeuo,0,192,0,45,0,0
provolve,0,192,0,46,0,0
xujian,0,192,0,47,0,0
litcoincollector,0,192,0,48,0,0
gr33ndrag0n,0,192,0,49,0,0
rising_sun,0,192,0,50,0,0
chiiky,0,193,0,0,0,0
ravelou,0,193,0,1,0,0
arkane,0,193,0,2,0,0
jarunik,0,193,0,3,0,0
devasive,0,193,0,4,0,0
templar,0,193,0,5,0,0
arkmoon,0,193,0,6,0,0
arkland,0,193,0,7,0,0
gr33ndrag0n,0,193,0,8,0,0
sharkpool,0,193,0,9,0,0
reconnico,0,193,0,10,0,0
eli,0,193,0,11,0,0
sharkark,0,193,0,12,0,0
itsanametoo,0,193,0,13,0,0
noah,0,193,0,14,0,0
chris,0,193,0,15,0,0
bluedude,0,193,0,16,0,0
arkx,0,193,0,17,0,0
arkade_delegate,0,193,0,18,0,0
alphacapital,0,193,0,19,0,0
realnoah,0,193,0,20,0,0
cryptology,0,193,0,21,0,0
calidelegate,0,193,0,22,0,0
zillion,0,193,0,23,0,0
digitron,0,193,0,24,0,0
arkimedes,0,193,0,25,0,0
civseed,0,193,0,26,0,0
biz,0,193,0,27,0,0
arktipbot,0,193,0,28,0,0
krnekdo,0,193,0,29,0,0
alessio,0,193,0,30,0,0
wes,0,193,0,31,0,0
ryano,0,193,0,32,0,0
nikitab12,0,193,0,33,0,0
superskeuo,0,193,0,34,0,0
provolve,0,193,0,35,0,0
cryptolanka123,0,193,0,36,0,0
jimbob,0,193,0,37,0,0
tintumon,0,193,0,38,0,0
mak,0,193,0,39,0,0
bountypool,0,193,0,40,0,0
boxpool,0,193,0,41,0,0
mainarknet,0,193,0,42,0,0
pool.arkno.de,0,193,0,43,0,0
alphabit_fund,0,193,0,44,0,0
arkgallery,0,193,0,45,0,0
goose,0,193,0,46,0,0
jiraffes,0,193,0,47,0,0
pitbull,0,193,0,48,0,0
hippopotamus,0,193,0,49,0,0
hagie,0,193,0,50,0,0
soliury,0,194,0,0,0,0
bcboilermaker,0,194,0,1,0,0
arkoar.group,0,194,0,2,0,0
rising_sun,0,194,0,3,0,0
litcoincollector,0,194,0,4,0,0
dandelion,0,194,0,5,0,0
calidelegate,0,194,0,6,0,0
arkland,0,194,0,7,0,0
thegoldenhorde,0,194,0,8,0,0
alphacapital,0,194,0,9,0,0
elegato,0,194,0,10,0,0
lemii,0,194,0,11,0,0
thricepi,0,194,0,12,0,0
ondin,0,194,0,13,0,0
shaman,0,194,0,14,0,0
tibonos,0,194,0,15,0,0
anamix,0,194,0,16,0,0
nikitab12,0,194,0,17,0,0
vipertkd,0,194,0,18,0,0
hippopotamus,0,194,0,19,0,0
chiiky_2,0,194,0,20,0,0
lottox,0,194,0,21,0,0
sharkpool,0,194,0,22,0,0
arkmoon,0,194,0,23,0,0
isabella,0,194,0,24,0,0
localhost,0,194,0,25,0,0
superskeuo,0,194,0,26,0,0
mainarknet,0,194,0,27,0,0
lidware01,0,194,0,28,0,0
echo,0,194,0,29,0,0
nomoredollar2,0,194,0,30,0,0
doc,0,194,0,31,0,0
noah,0,194,0,32,0,0
pieface,0,194,0,33,0,0
videodrome,0,194,0,34,0,0
realnoah,0,194,0,35,0,0
arklord,0,194,0,36,0,0
cannabanana,0,194,0,37,0,0
ares,0,194,0,38,0,0
jiraffes,0,194,0,39,0,0
ararat,0,194,0,40,0,0
triumvirate,0,194,0,41,0,0
ravelou,0,194,0,42,0,0
nothinghere,0,194,0,43,0,0
cryptolanka123,0,194,0,44,0,0
biz,0,194,0,45,0,0
united,0,194,0,46,0,0
arkgallery,0,194,0,47,0,0
locama,0,194,0,48,0,0
kiashaan,0,194,0,49,0,0
mr.arklife,0,194,0,50,0,0
arkgallery,0,195,0,0,0,0
dr10,0,195,0,1,0,0
arktipbot,0,195,0,2,0,0
therock,0,195,0,3,0,0
arkade_delegate,0,195,0,4,0,0
jamiec79,0,195,0,5,0,0
bcboilermaker,0,195,0,6,0,0
localhost,0,195,0,7,0,0
hardware,0,195,0,8,0,0
chris,0,195,0,9,0,0
kiashaan,0,195,0,10,0,0
cryptolanka123,0,195,0,11,0,0
axi,0,195,0,12,0,0
reconnico,0,195,0,13,0,0
jiraffes,0,195,0,14,0,0
thegoldenhorde,0,195,0,15,0,0
biz,0,195,0,16,0,0
calidelegate,0,195,0,17,0,0
lidware01,0,195,0,18,0,0
arc,0,195,0,19,0,0
natalie,0,195,0,20,0,0
bikerleszno,0,195,0,21,0,0
eli,0,195,0,22,0,0
seatrips,0,195,0,23,0,0
hami,0,195,0,24,0,0
ondin,0,195,0,25,0,0
boxpool,0,195,0,26,0,0
mr.arklife,0,195,0,27,0,0
monsterbit,0,195,0,28,0,0
dandelion,0,195,0,29,0,0
tibonos,0,195,0,30,0,0
doom,0,195,0,31,0,0
doweig,0,195,0,32,0,0
deadlock,0,195,0,33,0,0
dafricash,0,195,0,34,0,0
arknet,0,195,0,35,0,0
ozpooldelegate,0,195,0,36,0,0
slasheks,0,195,0,37,0,0
itsanametoo,0,195,0,38,0,0
arkpool,0,195,0,39,0,0
coolbeans,0,195,0,40,0,0
emotive_ark,0,195,0,41,0,0
goose,0,195,0,42,0,0
hagie,0,195,0,43,0,0
giraffe,0,195,0,44,0,0
echo,0,195,0,45,0,0
isabella,0,195,0,46,0,0
arkeology,0,195,0,47,0,0
locama,0,195,0,48,0,0
arkship,0,195,0,49,0,0
realnoah,0,195,0,50,0,0
bountypool,0,196,0,0,0,0
soliury,0,196,0,1,0,0
diplo,0,196,0,2,0,0
criptodogg,0,196,0,3,0,0
ondin,0,196,0,4,0,0
nothinghere,0,196,0,5,0,0
dandelion,0,196,0,6,0,0
someonesomeone,0,196,0,7,0,0
dutchdelegate,0,196,0,8,0,0
arc,0,196,0,9,0,0
superstar,0,196,0,10,0,0
arklord,0,196,0,11,0,0
sharkpool,0,196,0,12,0,0
cryptology,0,196,0,13,0,0
kolap,0,196,0,14,0,0
goldeneye,0,196,0,15,0,0
hagie,0,196,0,16,0,0
ozpooldelegate,0,196,0,17,0,0
itsanametoo,0,196,0,18,0,0
templar,0,196,0,19,0,0
arkland,0,196,0,20,0,0
pierce,0,196,0,21,0,0
videodrome,0,196,0,22,0,0
ares,0,196,0,23,0,0
arky,0,196,0,24,0,0
jimbob,0,196,0,25,0,0
betty,0,196,0,26,0,0
chiiky,0,196,0,27,0,0
bluedude,0,196,0,28,0,0
natalie,0,196,0,29,0,0
fu_sing_uing_888,0,196,0,30,0,0
jiraffes,0,196,0,31,0,0
arkmoon,0,196,0,32,0,0
pieface,0,196,0,33,0,0
krnekdo,0,196,0,34,0,0
emotive_ark,0,196,0,35,0,0
alphabit_fund,0,196,0,36,0,0
superskeuo,0,196,0,37,0,0
acf,0,196,0,38,0,0
arkship,0,196,0,39,0,0
united,0,196,0,40,0,0
jamiec79,0,196,0,41,0,0
thefoundry,0,196,0,42,0,0
isabella,0,196,0,43,0,0
ryano,0,196,0,44,0,0
bioly,0,196,0,45,0,0
nomoredollar2,0,196,0,46,0,0
nikitab12,0,196,0,47,0,0
doweig,0,196,0,48,0,0
lottox,0,196,0,49,0,0
arkane,0,196,0,50,0,0
elegato,0,197,0,0,0,0
acf,0,197,0,1,0,0
digitron,0,197,0,2,0,0
reconnico,0,197,0,3,0,0
pitbull,0,197,0,4,0,0
chiiky,0,197,0,5,0,0
sharkpool,0,197,0,6,0,0
mak,0,197,0,7,0,0
del,0,197,0,8,0,0
biz_classic,0,197,0,9,0,0
arkpool,0,197,0,10,0,0
arkade_delegate,0,197,0,11,0,0
gr33ndrag0n,0,197,0,12,0,0
lemii,0,197,0,13,0,0
ryano,0,197,0,14,0,0
ark.business,0,197,0,15,0,0
videodrome,0,197,0,16,0,0
chris,0,197,0,17,0,0
ozpooldelegate,0,197,0,18,0,0
isabella,0,197,0,19,0,0
deadlock,0,197,0,20,0,0
hardware,0,197,0,21,0,0
locama,0,197,0,22,0,0
arky,0,197,0,23,0,0
jamiec79,0,197,0,24,0,0
monsterbit,0,197,0,25,0,0
soliury,0,197,0,26,0,0
sharkark,0,197,0,27,0,0
nomoredollar2,0,197,0,28,0,0
sidzero,0,197,0,29,0,0
goose,0,197,0,30,0,0
4miners.net,0,197,0,31,0,0
biz_private,0,197,0,32,0,0
someonesomeone,0,197,0,33,0,0
arkx,0,197,0,34,0,0
fu_sing_uing_888,0,197,0,35,0,0
realnoah,0,197,0,36,0,0
goldeneye,0,197,0,37,0,0
ghostfaceuk,0,197,0,38,0,0
arkship,0,197,0,39,0,0
echo,0,197,0,40,0,0
triumvirate,0,197,0,41,0,0
geops,0,197,0,42,0,0
arkmoon,0,197,0,43,0,0
rob,0,197,0,44,0,0
lidware01,0,197,0,45,0,0
slasheks,0,197,0,46,0,0
devasive,0,197,0,47,0,0
giraffe,0,197,0,48,0,0
templar,0,197,0,49,0,0
localhost,0,197,0,50,0,0
itsanametoo,0,198,0,0,0,0
mody1996,0,198,0,1,0,0
krnekdo,0,198,0,2,0,0
corsaro,0,198,0,3,0,0
cams_yellow_jacket,0,198,0,4,0,0
soliury,0,198,0,5,0,0
doc,0,198,0,6,0,0
arklord,0,198,0,7,0,0
ararat,0,198,0,8,0,0
axi,0,198,0,9,0,0
hami,0,198,0,10,0,0
doweig,0,198,0,11,0,0
goose,0,198,0,12,0,0
chiiky,0,198,0,13,0,0
sharkpool,0,198,0,14,0,0
zillion,0,198,0,15,0,0
rob,0,198,0,16,0,0
hoop,0,198,0,17,0,0
vega,0,198,0,18,0,0
jamiec79,0,198,0,19,0,0
arkgallery,0,198,0,20,0,0
bcboilermaker,0,198,0,21,0,0
shaman,0,198,0,22,0,0
tintumon,0,198,0,23,0,0
arkoar.group,0,198,0,24,0,0
litcoincollector,0,198,0,25,0,0
dafty,0,198,0,26,0,0
templar,0,198,0,27,0,0
hippopotamus,0,198,0,28,0,0
superstar,0,198,0,29,0,0
nikitab12,0,198,0,30,0,0
sharkark,0,198,0,31,0,0
tibonos,0,198,0,32,0,0
chiiky_2,0,198,0,33,0,0
toad,0,198,0,34,0,0
nomoredollar2,0,198,0,35,0,0
devasive,0,198,0,36,0,0
pool.arkno.de,0,198,0,37,0,0
coolbeans,0,198,0,38,0,0
acf,0,198,0,39,0,0
arc,0,198,0,40,0,0
ryano,0,198,0,41,0,0
bioly,0,198,0,42,0,0
arky,0,198,0,43,0,0
ghostfaceuk,0,198,0,44,0,0
someonesomeone,0,198,0,45,0,0
gr33ndrag0n,0,198,0,46,0,0
heliohash,0,198,0,47,0,0
yin,0,198,0,48,0,0
therock,0,198,0,49,0,0
elegato,0,198,0,50,0,0
giraffe,0,199,0,0,0,0
arkane,0,199,0,1,0,0
bountypool,0,199,0,2,0,0
ark.business,0,199,0,3,0,0
arky,0,199,0,4,0,0
bioly,0,199,0,5,0,0
localhost,0,199,0,6,0,0
thegoldenhorde,0,199,0,7,0,0
doc,0,199,0,8,0,0
realnoah,0,199,0,9,0,0
natalie,0,199,0,10,0,0
arkfuturesmartnode,0,199,0,11,0,0
arkgallery,0,199,0,12,0,0
therock,0,199,0,13,0,0
thricepi,0,199,0,14,0,0
mak,0,199,0,15,0,0
united,0,199,0,16,0,0
ondin,0,199,0,17,0,0
soliury,0,199,0,18,0,0
corsaro,0,199,0,19,0,0
arkpool,0,199,0,20,0,0
zillion,0,199,0,21,0,0
echo,0,199,0,22,0,0
jiraffes,0,199,0,23,0,0
wes,0,199,0,24,0,0
cannabanana,0,199,0,25,0,0
sonobit,0,199,0,26,0,0
